Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
13/01/2026;CFG;CFG BANK;245.15;244.00;249.95;244.00;8146426.25;33319;102;8541942240.00
12/01/2026;CFG;CFG BANK;250.00;248.00;252.50;245.50;3906934.10;15640;60;8681974080.00
09/01/2026;CFG;CFG BANK;250.00;250.00;252.00;245.10;12332328.95;49267;57;8751990000.00
08/01/2026;CFG;CFG BANK;250.00;252.00;252.00;245.00;950171.65;3833;59;8822005920.00
07/01/2026;CFG;CFG BANK;251.05;248.00;254.50;248.00;1414541.70;5648;65;8681974080.00
06/01/2026;CFG;CFG BANK;257.00;255.00;257.90;251.05;1977030.65;7780;66;8927029800.00
05/01/2026;CFG;CFG BANK;249.00;258.00;258.00;247.00;3508084.60;13649;116;9032053680.00
02/01/2026;CFG;CFG BANK;244.90;258.00;258.00;238.50;6088516.95;23634;100;9032053680.00
31/12/2025;CFG;CFG BANK;238.00;245.00;245.00;236.00;6359966.15;26131;73;8576950200.00
30/12/2025;CFG;CFG BANK;244.90;236.00;244.90;235.00;4554911.20;18877;46;8261878560.00
29/12/2025;CFG;CFG BANK;241.00;230.00;247.00;230.00;3861283.65;16574;116;8051830800.00
26/12/2025;CFG;CFG BANK;245.70;240.00;249.00;240.00;13820177.60;57521;97;8401910400.00
25/12/2025;CFG;CFG BANK;241.60;255.00;255.00;241.60;7327961.00;29452;62;8927029800.00
24/12/2025;CFG;CFG BANK;248.80;248.00;249.00;243.60;9367913.05;37679;32;8681974080.00
23/12/2025;CFG;CFG BANK;245.00;249.00;249.80;242.50;39619509.65;159711;45;8716982040.00
22/12/2025;CFG;CFG BANK;250.00;250.00;250.00;246.50;1376271.55;5519;44;8751990000.00
19/12/2025;CFG;CFG BANK;246.00;249.00;251.00;246.00;17441444.00;70001;36;8716982040.00
18/12/2025;CFG;CFG BANK;250.00;246.00;251.00;246.00;5950394.80;23756;48;8611958160.00
17/12/2025;CFG;CFG BANK;250.90;250.05;253.00;250.00;8787920.75;35008;80;8753740398.00
16/12/2025;CFG;CFG BANK;245.45;250.00;250.00;245.00;899463.35;3621;48;8751990000.00
15/12/2025;CFG;CFG BANK;248.00;250.00;251.80;244.00;1179361.15;4764;39;8751990000.00
12/12/2025;CFG;CFG BANK;250.00;250.10;251.80;242.55;1171945.15;4694;53;8755490796.00
11/12/2025;CFG;CFG BANK;241.00;250.00;250.00;241.00;393158.05;1589;26;8751990000.00
10/12/2025;CFG;CFG BANK;247.50;250.00;250.00;240.50;1984475.15;7959;49;8751990000.00
09/12/2025;CFG;CFG BANK;250.00;246.00;250.00;240.55;1493475.85;6034;31;8611958160.00
08/12/2025;CFG;CFG BANK;250.00;250.00;250.00;240.20;4289964.50;17163;49;8751990000.00
05/12/2025;CFG;CFG BANK;237.00;250.00;250.00;236.20;2538428.70;10254;87;8751990000.00
04/12/2025;CFG;CFG BANK;238.20;243.00;243.00;238.20;525319.75;2180;47;8506934280.00
03/12/2025;CFG;CFG BANK;243.00;243.00;243.00;235.20;472560.10;1964;49;8506934280.00
02/12/2025;CFG;CFG BANK;238.20;243.00;243.00;235.15;458556.75;1907;54;8506934280.00
01/12/2025;CFG;CFG BANK;239.20;239.00;244.95;239.00;781628.35;3264;42;8366902440.00
28/11/2025;CFG;CFG BANK;240.50;244.00;245.00;239.35;738458.00;3038;34;8541942240.00
27/11/2025;CFG;CFG BANK;239.20;246.00;246.00;239.20;9959866.20;40688;37;8611958160.00
26/11/2025;CFG;CFG BANK;245.00;245.00;245.50;238.00;816233.00;3334;35;8576950200.00
25/11/2025;CFG;CFG BANK;239.00;242.10;242.10;235.15;2328453.10;9736;51;8475427116.00
24/11/2025;CFG;CFG BANK;240.00;240.00;240.00;231.25;551835.05;2314;37;8401910400.00
21/11/2025;CFG;CFG BANK;238.20;245.00;245.00;238.00;2813343.00;11620;47;8576950200.00
20/11/2025;CFG;CFG BANK;240.00;240.00;241.50;240.00;6107658.35;25428;47;8401910400.00
19/11/2025;CFG;CFG BANK;243.65;240.35;243.65;240.20;602829.75;2494;60;8414163186.00
17/11/2025;CFG;CFG BANK;253.50;243.65;253.50;243.05;1525387.35;6155;34;8529689454.00
14/11/2025;CFG;CFG BANK;243.05;253.50;253.50;243.05;2375512.85;9405;50;8874517860.00
13/11/2025;CFG;CFG BANK;243.30;248.00;249.70;243.30;718356.75;2904;33;8681974080.00
12/11/2025;CFG;CFG BANK;246.00;245.00;246.05;243.00;657358.15;2682;35;8576950200.00
11/11/2025;CFG;CFG BANK;252.45;244.90;253.00;244.90;4958708.55;20089;93;8573449404.00
10/11/2025;CFG;CFG BANK;255.00;252.50;255.00;252.45;301708.20;1193;28;8839509900.00
07/11/2025;CFG;CFG BANK;252.35;254.90;255.00;252.35;368913.60;1456;26;8923529004.00
05/11/2025;CFG;CFG BANK;258.00;252.60;258.00;252.60;175921.45;687;25;8843010696.00
04/11/2025;CFG;CFG BANK;252.10;258.00;259.00;252.10;127931.20;502;21;9032053680.00
03/11/2025;CFG;CFG BANK;260.00;260.00;262.00;256.00;8338761.00;32072;118;9102069600.00
31/10/2025;CFG;CFG BANK;256.80;255.00;256.90;249.20;2780450.90;10936;54;8927029800.00
30/10/2025;CFG;CFG BANK;253.00;255.00;256.80;249.10;4776833.10;18883;53;8927029800.00
29/10/2025;CFG;CFG BANK;251.90;249.10;253.00;248.10;120133.10;481;18;8720482836.00
28/10/2025;CFG;CFG BANK;252.00;249.50;252.00;248.10;7641017.20;30611;43;8734486020.00
27/10/2025;CFG;CFG BANK;251.30;252.10;253.00;251.30;715206.75;2835;40;8825506716.00
24/10/2025;CFG;CFG BANK;257.00;259.90;259.90;250.00;4592114.35;17702;63;9098568804.00
23/10/2025;CFG;CFG BANK;258.00;255.00;258.00;247.30;1517834.60;5951;31;8927029800.00
22/10/2025;CFG;CFG BANK;250.00;260.00;260.00;240.10;9268731.25;36112;151;9102069600.00
21/10/2025;CFG;CFG BANK;239.95;249.00;249.00;239.95;5312297.45;21680;50;8716982040.00
20/10/2025;CFG;CFG BANK;239.00;238.90;240.00;233.50;265730.30;1126;44;8363401644.00
17/10/2025;CFG;CFG BANK;232.10;234.00;239.00;232.10;3478715.05;14839;37;8191862640.00
16/10/2025;CFG;CFG BANK;230.00;231.70;239.00;230.00;11130305.45;48210;126;8111344332.00
15/10/2025;CFG;CFG BANK;235.50;237.90;241.90;230.00;1142077.90;4859;43;8328393684.00
14/10/2025;CFG;CFG BANK;244.00;235.00;244.00;235.00;6363378.05;26703;65;8226870600.00
13/10/2025;CFG;CFG BANK;238.10;241.00;243.95;238.10;939678.90;3901;26;8436918360.00
10/10/2025;CFG;CFG BANK;237.00;240.00;244.00;237.00;8288054.10;34534;44;8401910400.00
09/10/2025;CFG;CFG BANK;240.00;240.00;245.90;240.00;6085800.80;25357;21;8401910400.00
08/10/2025;CFG;CFG BANK;247.85;241.00;247.85;240.00;13077791.35;54092;66;8436918360.00
07/10/2025;CFG;CFG BANK;248.00;244.05;248.00;244.00;3291686.75;13438;32;8543692638.00
06/10/2025;CFG;CFG BANK;250.00;244.50;250.00;244.00;739009.60;2995;59;8559446220.00
03/10/2025;CFG;CFG BANK;238.00;245.00;246.15;238.00;14238306.55;58436;82;8576950200.00
02/10/2025;CFG;CFG BANK;230.00;235.00;239.95;223.00;7786225.05;33344;156;8226870600.00
01/10/2025;CFG;CFG BANK;241.00;233.00;243.40;230.00;3992741.30;17087;101;8156854680.00
30/09/2025;CFG;CFG BANK;245.00;241.10;247.00;240.00;11139449.20;46108;103;8440419156.00
29/09/2025;CFG;CFG BANK;255.00;245.05;255.00;245.05;5145784.80;20815;82;8578700598.00
26/09/2025;CFG;CFG BANK;255.00;255.00;256.00;246.00;14451356.70;57273;102;8927029800.00
25/09/2025;CFG;CFG BANK;259.50;255.00;259.50;255.00;13016245.00;50524;42;8927029800.00
24/09/2025;CFG;CFG BANK;259.10;258.00;260.00;255.00;3214276.30;12541;38;9032053680.00
23/09/2025;CFG;CFG BANK;261.75;260.10;262.00;259.00;11972837.95;45800;67;9105570396.00
22/09/2025;CFG;CFG BANK;260.00;261.90;262.00;255.00;3854610.10;14740;45;9168584724.00
19/09/2025;CFG;CFG BANK;255.00;260.00;260.00;253.00;2373960.40;9148;75;9102069600.00
18/09/2025;CFG;CFG BANK;258.00;255.00;259.00;255.00;2495399.50;9773;47;8927029800.00
17/09/2025;CFG;CFG BANK;257.10;257.00;262.90;257.00;2707246.25;10522;43;8997045720.00
16/09/2025;CFG;CFG BANK;261.00;260.00;263.95;260.00;6796486.60;26042;70;9102069600.00
15/09/2025;CFG;CFG BANK;264.00;260.05;266.00;260.05;8701509.45;33202;123;9103819998.00
12/09/2025;CFG;CFG BANK;252.95;261.00;262.00;252.30;71885464.00;276632;353;9137077560.00
11/09/2025;CFG;CFG BANK;250.00;250.10;252.00;246.00;21568385.80;86318;159;8755490796.00
10/09/2025;CFG;CFG BANK;246.00;244.00;248.00;244.00;3203014.90;13107;67;8541942240.00
09/09/2025;CFG;CFG BANK;247.00;246.00;249.00;243.00;8389493.80;34099;66;8611958160.00
08/09/2025;CFG;CFG BANK;248.05;249.00;250.00;246.55;11804019.45;47432;59;8716982040.00
04/09/2025;CFG;CFG BANK;248.10;250.00;252.00;247.00;3838060.80;15372;41;8751990000.00
03/09/2025;CFG;CFG BANK;248.10;248.00;251.00;246.10;2104183.80;8486;55;8681974080.00
02/09/2025;CFG;CFG BANK;253.80;250.00;253.80;245.00;3400291.00;13620;46;8751990000.00
01/09/2025;CFG;CFG BANK;255.00;250.10;255.00;250.00;15894887.30;63539;72;8755490796.00
29/08/2025;CFG;CFG BANK;254.70;254.00;254.70;250.00;7959592.95;31401;79;8892021840.00
28/08/2025;CFG;CFG BANK;257.05;250.15;259.00;250.00;21411162.05;83812;233;8757241194.00
27/08/2025;CFG;CFG BANK;247.00;248.50;249.00;247.00;1188004.25;4797;27;8699478060.00
26/08/2025;CFG;CFG BANK;245.00;250.00;250.00;245.00;5448392.30;21865;81;8751990000.00
25/08/2025;CFG;CFG BANK;246.50;244.10;246.50;242.10;705429.00;2876;36;8545443036.00
22/08/2025;CFG;CFG BANK;242.00;246.50;246.50;242.00;4480056.95;18200;37;8629462140.00
19/08/2025;CFG;CFG BANK;242.00;242.00;242.00;241.20;968357.80;4002;46;8471926320.00
18/08/2025;CFG;CFG BANK;244.00;242.50;245.00;242.50;1907791.95;7865;45;8489430300.00
15/08/2025;CFG;CFG BANK;248.00;245.40;248.00;244.00;4031107.65;16407;43;8590953384.00
13/08/2025;CFG;CFG BANK;244.10;247.90;248.00;242.10;3038379.70;12283;40;8678473284.00
12/08/2025;CFG;CFG BANK;242.40;244.50;246.90;242.00;39787802.80;164118;54;8559446220.00
11/08/2025;CFG;CFG BANK;244.95;242.40;246.90;241.15;437053.05;1788;32;8485929504.00
08/08/2025;CFG;CFG BANK;245.35;241.00;248.00;241.00;4883978.15;20143;102;8436918360.00
07/08/2025;CFG;CFG BANK;246.00;246.50;249.00;245.05;2039434.60;8276;37;8629462140.00
06/08/2025;CFG;CFG BANK;250.00;246.00;250.00;246.00;3262573.85;13245;52;8611958160.00
05/08/2025;CFG;CFG BANK;249.95;250.00;253.00;248.00;80198498.30;320792;68;8751990000.00
04/08/2025;CFG;CFG BANK;249.00;248.00;250.00;243.00;557051.85;2247;60;8681974080.00
01/08/2025;CFG;CFG BANK;248.00;250.00;250.00;245.00;7492299.25;30049;108;8751990000.00
31/07/2025;CFG;CFG BANK;246.00;248.00;250.00;245.00;2241625.50;9068;72;8681974080.00
29/07/2025;CFG;CFG BANK;248.00;246.20;254.00;246.00;3362527.85;13559;63;8618959752.00
28/07/2025;CFG;CFG BANK;250.00;248.00;253.00;248.00;16358281.00;65824;72;8681974080.00
25/07/2025;CFG;CFG BANK;250.05;255.00;255.00;250.05;57526558.80;229244;141;8927029800.00
24/07/2025;CFG;CFG BANK;249.00;248.00;249.00;241.05;2258431.95;9102;70;8681974080.00
23/07/2025;CFG;CFG BANK;243.35;248.00;248.00;240.00;22051198.90;91059;115;8681974080.00
22/07/2025;CFG;CFG BANK;249.00;246.00;249.00;245.00;520442.00;2106;37;8611958160.00
21/07/2025;CFG;CFG BANK;248.95;246.00;250.00;243.00;1675755.80;6734;54;8611958160.00
18/07/2025;CFG;CFG BANK;235.00;249.95;249.95;235.00;16500927.75;67115;140;8750239602.00
17/07/2025;CFG;CFG BANK;228.10;244.00;244.00;228.10;18732321.20;79333;120;8541942240.00
16/07/2025;CFG;CFG BANK;228.00;233.00;233.00;228.00;8947859.95;38579;82;8156854680.00
15/07/2025;CFG;CFG BANK;226.80;232.50;232.50;226.80;6608764.80;28647;80;8139350700.00
14/07/2025;CFG;CFG BANK;228.00;227.20;229.50;227.00;817742.00;3592;48;7953808512.00
11/07/2025;CFG;CFG BANK;226.60;233.00;233.00;226.50;3920130.80;16985;110;8156854680.00
10/07/2025;CFG;CFG BANK;227.00;227.50;229.00;226.70;2287838.00;10054;50;7964310900.00
09/07/2025;CFG;CFG BANK;228.15;228.50;230.00;228.00;394783.90;1724;30;7999318860.00
08/07/2025;CFG;CFG BANK;228.10;229.50;230.00;228.10;198108.65;866;21;8034326820.00
07/07/2025;CFG;CFG BANK;226.40;233.00;233.00;226.40;12598412.95;54377;51;8156854680.00
04/07/2025;CFG;CFG BANK;226.00;230.00;230.90;226.00;2958685.40;12873;45;8051830800.00
03/07/2025;CFG;CFG BANK;225.10;226.10;228.00;225.05;2000129.85;8851;36;7915299756.00
02/07/2025;CFG;CFG BANK;226.20;230.00;230.00;225.00;12692893.40;55216;69;8051830800.00
01/07/2025;CFG;CFG BANK;225.60;226.00;229.90;220.20;600610.25;2665;62;7911798960.00
30/06/2025;CFG;CFG BANK;229.00;230.00;230.00;226.35;11443060.15;49798;78;8051830800.00
26/06/2025;CFG;CFG BANK;230.00;228.00;230.00;226.00;6492629.05;28472;40;7981814880.00
25/06/2025;CFG;CFG BANK;231.00;225.60;231.85;225.60;1444258.70;6338;43;7897795776.00
24/06/2025;CFG;CFG BANK;227.80;230.00;231.05;227.80;6511687.75;28357;90;8051830800.00
23/06/2025;CFG;CFG BANK;220.00;225.00;225.00;220.00;373429.40;1680;31;7876791000.00
20/06/2025;CFG;CFG BANK;221.00;226.00;226.70;221.00;4026101.00;17914;68;7911798960.00
19/06/2025;CFG;CFG BANK;221.50;220.00;225.00;218.10;5953655.30;27038;105;7701751200.00
18/06/2025;CFG;CFG BANK;229.00;227.85;229.00;220.00;6117532.85;27450;118;7976563686.00
17/06/2025;CFG;CFG BANK;232.55;229.00;233.00;211.00;5023178.30;23124;105;8016822840.00
16/06/2025;CFG;CFG BANK;233.00;232.50;238.90;232.00;238064.55;1023;29;8139350700.00
13/06/2025;CFG;CFG BANK;233.05;241.90;241.90;225.00;12927649.45;56038;111;8468425524.00
12/06/2025;CFG;CFG BANK;236.65;238.15;240.00;236.65;1340468.40;5612;21;8337145674.00
11/06/2025;CFG;CFG BANK;240.00;238.20;240.00;237.40;596628.35;2506;32;8338896072.00
10/06/2025;CFG;CFG BANK;242.00;240.00;242.00;236.25;3129731.45;12988;33;8401910400.00
06/06/2025;CFG;CFG BANK;243.30;238.00;243.30;238.00;1840008.15;7723;51;8331894480.00
05/06/2025;CFG;CFG BANK;240.05;239.90;244.80;239.90;6666644.90;27595;79;8398409604.00
04/06/2025;CFG;CFG BANK;239.90;240.10;242.00;238.00;3350196.20;13924;50;8405411196.00
03/06/2025;CFG;CFG BANK;237.50;240.00;240.00;236.00;1872728.95;7852;42;8401910400.00
02/06/2025;CFG;CFG BANK;237.05;238.05;239.50;237.05;406510.80;1709;30;8333644878.00
30/05/2025;CFG;CFG BANK;240.00;238.00;243.90;238.00;10372295.75;43173;43;8331894480.00
29/05/2025;CFG;CFG BANK;244.00;242.00;245.00;240.00;969937.05;3998;44;8471926320.00
28/05/2025;CFG;CFG BANK;235.00;244.00;245.35;233.70;36012413.05;148370;186;8541942240.00
27/05/2025;CFG;CFG BANK;234.50;235.50;235.70;232.00;762056.10;3252;41;8244374580.00
26/05/2025;CFG;CFG BANK;229.10;234.50;235.00;229.10;5053424.05;21801;62;8209366620.00
23/05/2025;CFG;CFG BANK;229.05;230.00;234.00;229.05;8991022.00;38680;57;8051830800.00
22/05/2025;CFG;CFG BANK;232.90;231.35;232.90;229.00;6599324.90;28607;45;8099091546.00
21/05/2025;CFG;CFG BANK;231.00;231.00;231.00;229.00;202455.55;882;21;8086838760.00
20/05/2025;CFG;CFG BANK;226.00;230.00;230.00;226.00;3144039.00;13681;37;8051830800.00
19/05/2025;CFG;CFG BANK;227.55;227.00;229.00;225.20;2904376.20;12799;60;7946806920.00
16/05/2025;CFG;CFG BANK;230.00;227.00;235.50;227.00;3462822.70;15236;51;7946806920.00
15/05/2025;CFG;CFG BANK;233.50;233.50;234.40;231.10;7838343.10;33568;37;8174358660.00
14/05/2025;CFG;CFG BANK;235.95;235.00;235.95;233.50;2880705.90;12262;52;8226870600.00
13/05/2025;CFG;CFG BANK;233.15;234.00;236.00;233.10;34153547.65;146140;85;8191862640.00
12/05/2025;CFG;CFG BANK;226.10;233.10;237.00;226.10;8970570.75;38243;144;8160355476.00
09/05/2025;CFG;CFG BANK;228.50;232.35;232.55;226.20;20724889.95;90017;87;8134099506.00
08/05/2025;CFG;CFG BANK;230.00;226.35;230.00;226.10;5968908.45;25998;60;7924051746.00
07/05/2025;CFG;CFG BANK;232.00;229.20;232.90;229.15;3003669.75;12961;45;8023824432.00
06/05/2025;CFG;CFG BANK;229.10;230.00;233.50;229.10;3720316.45;16111;105;8051830800.00
