Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
08/11/2024;SNA;STOKVIS NORD AFRIQUE;15.03;15.00;15.03;14.75;116280.03;7860;25;265427250.00
07/11/2024;SNA;STOKVIS NORD AFRIQUE;14.99;14.82;14.99;14.65;27736.97;1888;19;262242123.00
05/11/2024;SNA;STOKVIS NORD AFRIQUE;14.73;14.73;15.09;14.72;6049.78;410;8;260649559.50
04/11/2024;SNA;STOKVIS NORD AFRIQUE;15.00;15.09;15.09;15.00;6565.01;437;12;267019813.50
01/11/2024;SNA;STOKVIS NORD AFRIQUE;14.54;14.66;15.14;14.54;41662.92;2782;19;259410899.00
31/10/2024;SNA;STOKVIS NORD AFRIQUE;15.05;15.00;15.05;15.00;11011.70;734;4;265427250.00
30/10/2024;SNA;STOKVIS NORD AFRIQUE;14.60;15.05;15.05;14.60;6532.47;441;7;266312007.50
29/10/2024;SNA;STOKVIS NORD AFRIQUE;15.15;15.00;15.15;14.90;56792.50;3752;18;265427250.00
28/10/2024;SNA;STOKVIS NORD AFRIQUE;14.51;15.10;15.15;14.51;281.25;19;7;267196765.00
25/10/2024;SNA;STOKVIS NORD AFRIQUE;15.00;15.00;15.12;15.00;42961.75;2864;9;265427250.00
24/10/2024;SNA;STOKVIS NORD AFRIQUE;15.00;15.14;15.18;14.75;9613.16;644;7;267904571.00
23/10/2024;SNA;STOKVIS NORD AFRIQUE;14.99;14.99;15.00;14.70;10001.10;668;7;265250298.50
22/10/2024;SNA;STOKVIS NORD AFRIQUE;14.30;15.00;15.00;14.25;17128.44;1172;19;265427250.00
21/10/2024;SNA;STOKVIS NORD AFRIQUE;15.10;15.20;15.20;15.07;55887.43;3686;13;268966280.00
18/10/2024;SNA;STOKVIS NORD AFRIQUE;14.07;15.18;15.33;14.07;11512.22;807;14;268612377.00
17/10/2024;SNA;STOKVIS NORD AFRIQUE;14.06;14.94;14.94;14.00;79741.64;5671;24;137375541.00
16/10/2024;SNA;STOKVIS NORD AFRIQUE;15.00;14.06;15.00;14.06;13961.05;970;23;129283809.00
15/10/2024;SNA;STOKVIS NORD AFRIQUE;15.00;15.16;15.22;15.00;21819.63;1453;9;139398474.00
14/10/2024;SNA;STOKVIS NORD AFRIQUE;15.39;15.24;15.39;15.01;7005.95;466;13;140134086.00
11/10/2024;SNA;STOKVIS NORD AFRIQUE;14.61;15.09;15.46;14.52;34704.16;2370;29;138754813.50
10/10/2024;SNA;STOKVIS NORD AFRIQUE;15.42;15.42;15.42;15.00;100002.86;6618;30;141789213.00
09/10/2024;SNA;STOKVIS NORD AFRIQUE;15.50;15.77;15.77;15.50;267.55;17;2;145007515.50
08/10/2024;SNA;STOKVIS NORD AFRIQUE;15.45;15.80;15.90;15.42;119493.17;7595;19;145283370.00
07/10/2024;SNA;STOKVIS NORD AFRIQUE;15.43;15.99;16.00;15.43;30440.64;1926;24;147030448.50
04/10/2024;SNA;STOKVIS NORD AFRIQUE;15.42;15.66;15.80;15.42;235502.32;15053;15;143996049.00
03/10/2024;SNA;STOKVIS NORD AFRIQUE;15.00;15.66;15.78;15.00;36401.15;2353;30;143996049.00
02/10/2024;SNA;STOKVIS NORD AFRIQUE;15.79;15.27;15.79;15.00;15903.11;1059;20;140409940.50
01/10/2024;SNA;STOKVIS NORD AFRIQUE;15.01;15.00;15.90;14.90;284729.59;18970;64;137927250.00
30/09/2024;SNA;STOKVIS NORD AFRIQUE;15.86;15.84;16.00;15.50;101176.27;6402;37;145651176.00
27/09/2024;SNA;STOKVIS NORD AFRIQUE;15.30;15.85;15.91;14.90;157393.93;10236;41;145743127.50
26/09/2024;SNA;STOKVIS NORD AFRIQUE;15.96;15.58;15.96;15.01;94007.57;6201;43;143260437.00
25/09/2024;SNA;STOKVIS NORD AFRIQUE;14.78;16.00;16.00;14.78;61175.18;4023;23;147122400.00
24/09/2024;SNA;STOKVIS NORD AFRIQUE;16.15;15.62;16.15;15.60;38359.78;2447;21;143628243.00
23/09/2024;SNA;STOKVIS NORD AFRIQUE;15.27;16.07;16.15;15.27;74046.94;4671;36;147766060.50
20/09/2024;SNA;STOKVIS NORD AFRIQUE;15.20;15.50;15.91;15.00;76688.66;5070;22;142524825.00
19/09/2024;SNA;STOKVIS NORD AFRIQUE;15.70;15.00;15.70;15.00;165532.58;10996;47;137927250.00
18/09/2024;SNA;STOKVIS NORD AFRIQUE;15.99;15.72;15.99;15.72;59507.67;3771;27;144547758.00
13/09/2024;SNA;STOKVIS NORD AFRIQUE;15.99;15.94;15.99;15.75;26618.55;1683;13;146570691.00
12/09/2024;SNA;STOKVIS NORD AFRIQUE;16.20;15.80;16.20;15.75;40466.48;2554;13;145283370.00
11/09/2024;SNA;STOKVIS NORD AFRIQUE;16.28;16.15;16.28;16.00;25935.16;1616;13;148501672.50
10/09/2024;SNA;STOKVIS NORD AFRIQUE;15.99;16.15;16.45;15.80;255818.83;16118;28;148501672.50
09/09/2024;SNA;STOKVIS NORD AFRIQUE;16.18;16.15;16.18;15.81;16357.89;1029;20;148501672.50
06/09/2024;SNA;STOKVIS NORD AFRIQUE;16.10;16.20;16.91;15.51;153786.91;9693;62;148961430.00
05/09/2024;SNA;STOKVIS NORD AFRIQUE;16.29;16.18;16.29;15.80;31456.13;1971;20;148777527.00
04/09/2024;SNA;STOKVIS NORD AFRIQUE;16.01;16.34;16.49;15.90;172525.25;10725;45;150248751.00
03/09/2024;SNA;STOKVIS NORD AFRIQUE;16.39;16.70;16.97;15.60;533309.79;32249;105;153559005.00
02/09/2024;SNA;STOKVIS NORD AFRIQUE;14.75;15.60;15.60;14.70;169452.61;11233;36;143444340.00
30/08/2024;SNA;STOKVIS NORD AFRIQUE;14.85;14.20;15.21;14.13;28581.68;1974;40;130571130.00
29/08/2024;SNA;STOKVIS NORD AFRIQUE;14.50;14.85;15.64;14.50;516965.70;34683;99;136547977.50
28/08/2024;SNA;STOKVIS NORD AFRIQUE;16.94;15.99;16.99;15.50;205798.20;12876;70;147030448.50
27/08/2024;SNA;STOKVIS NORD AFRIQUE;16.66;16.95;17.49;16.62;189153.64;11244;55;155857792.50
26/08/2024;SNA;STOKVIS NORD AFRIQUE;19.70;17.01;19.70;16.60;1069081.74;57745;198;156409501.50
23/08/2024;SNA;STOKVIS NORD AFRIQUE;18.00;18.00;18.00;18.00;481104.00;26728;47;165512700.00
22/08/2024;SNA;STOKVIS NORD AFRIQUE;16.37;16.37;16.37;16.37;441155.13;26949;48;150524605.50
19/08/2024;SNA;STOKVIS NORD AFRIQUE;14.89;14.89;14.89;14.89;26117.06;1754;9;136915783.50
16/08/2024;SNA;STOKVIS NORD AFRIQUE;13.54;13.54;13.54;13.54;48730.46;3599;21;124502331.00
15/08/2024;SNA;STOKVIS NORD AFRIQUE;11.30;12.31;12.31;11.01;169330.31;14377;60;113192296.50
13/08/2024;SNA;STOKVIS NORD AFRIQUE;11.20;11.20;11.20;10.91;8455.13;755;12;102985680.00
12/08/2024;SNA;STOKVIS NORD AFRIQUE;11.20;11.19;11.21;10.90;24677.60;2214;17;102893728.50
09/08/2024;SNA;STOKVIS NORD AFRIQUE;11.15;11.21;11.26;11.01;13664.11;1224;22;103077631.50
08/08/2024;SNA;STOKVIS NORD AFRIQUE;10.91;11.01;11.14;10.91;22145.03;2011;13;101238601.50
07/08/2024;SNA;STOKVIS NORD AFRIQUE;11.18;11.16;11.19;11.00;2715.23;246;12;102617874.00
06/08/2024;SNA;STOKVIS NORD AFRIQUE;11.17;11.16;11.17;11.00;22645.91;2049;10;102617874.00
05/08/2024;SNA;STOKVIS NORD AFRIQUE;11.20;11.00;11.20;10.90;4926.76;448;21;101146650.00
02/08/2024;SNA;STOKVIS NORD AFRIQUE;10.87;11.19;11.28;10.87;488.03;44;12;102893728.50
01/08/2024;SNA;STOKVIS NORD AFRIQUE;11.27;10.87;11.27;10.84;39546.78;3530;19;99951280.50
31/07/2024;SNA;STOKVIS NORD AFRIQUE;10.79;10.86;11.30;10.79;17504.90;1591;18;99859329.00
29/07/2024;SNA;STOKVIS NORD AFRIQUE;11.43;11.28;11.43;11.00;18693.34;1677;25;103721292.00
26/07/2024;SNA;STOKVIS NORD AFRIQUE;11.05;11.19;11.20;10.90;120915.31;10889;43;102893728.50
25/07/2024;SNA;STOKVIS NORD AFRIQUE;10.70;11.00;11.00;10.70;23631.24;2156;13;101146650.00
24/07/2024;SNA;STOKVIS NORD AFRIQUE;10.90;11.00;11.00;10.90;84230.32;7667;18;101146650.00
23/07/2024;SNA;STOKVIS NORD AFRIQUE;11.00;10.90;11.00;10.70;5629.00;521;10;100227135.00
22/07/2024;SNA;STOKVIS NORD AFRIQUE;10.96;11.00;11.04;10.96;19365.01;1765;13;101146650.00
19/07/2024;SNA;STOKVIS NORD AFRIQUE;10.97;10.97;10.97;10.71;1985.31;181;11;100870795.50
18/07/2024;SNA;STOKVIS NORD AFRIQUE;10.70;10.99;11.00;10.69;1971.48;184;10;101054698.50
17/07/2024;SNA;STOKVIS NORD AFRIQUE;10.90;11.00;11.00;10.90;46883.88;4265;13;101146650.00
16/07/2024;SNA;STOKVIS NORD AFRIQUE;10.89;10.90;10.90;10.60;35348.63;3291;20;100227135.00
15/07/2024;SNA;STOKVIS NORD AFRIQUE;10.70;10.70;10.89;10.70;8710.25;803;12;98388105.00
12/07/2024;SNA;STOKVIS NORD AFRIQUE;10.91;10.90;10.91;10.70;26767.75;2501;13;100227135.00
11/07/2024;SNA;STOKVIS NORD AFRIQUE;10.90;10.91;10.91;10.90;621.35;57;7;100319086.50
10/07/2024;SNA;STOKVIS NORD AFRIQUE;10.71;10.90;10.91;10.71;194.35;18;5;100227135.00
09/07/2024;SNA;STOKVIS NORD AFRIQUE;10.58;10.91;10.92;10.58;3633.54;336;10;100319086.50
08/07/2024;SNA;STOKVIS NORD AFRIQUE;10.56;10.58;10.97;10.56;1474.74;139;7;97284687.00
05/07/2024;SNA;STOKVIS NORD AFRIQUE;10.50;10.97;10.97;10.50;21926.53;2083;13;100870795.50
04/07/2024;SNA;STOKVIS NORD AFRIQUE;10.50;10.97;11.08;10.50;12862.23;1181;15;100870795.50
03/07/2024;SNA;STOKVIS NORD AFRIQUE;11.09;10.96;11.09;10.66;25448.08;2385;14;100778844.00
02/07/2024;SNA;STOKVIS NORD AFRIQUE;10.75;10.75;10.75;10.75;106779.75;9933;9;98847862.50
01/07/2024;SNA;STOKVIS NORD AFRIQUE;9.90;10.80;11.00;9.90;89327.10;8123;7;99307620.00
28/06/2024;SNA;STOKVIS NORD AFRIQUE;11.00;10.99;11.00;10.75;2099.60;195;6;101054698.50
27/06/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.00;11.00;11.00;319.00;29;3;101146650.00
26/06/2024;SNA;STOKVIS NORD AFRIQUE;10.99;11.00;11.00;10.99;1660.50;151;4;101146650.00
25/06/2024;SNA;STOKVIS NORD AFRIQUE;11.08;10.72;11.08;10.67;1396.05;130;12;98572008.00
24/06/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.08;11.08;11.00;27665.56;2513;12;101882262.00
21/06/2024;SNA;STOKVIS NORD AFRIQUE;10.66;10.97;10.97;10.66;21517.46;2018;13;100870795.50
20/06/2024;SNA;STOKVIS NORD AFRIQUE;10.99;10.99;10.99;10.99;43.96;4;2;101054698.50
19/06/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.00;11.00;10.73;376.90;35;3;101146650.00
14/06/2024;SNA;STOKVIS NORD AFRIQUE;10.99;11.12;11.12;10.98;38822.46;3516;10;102250068.00
13/06/2024;SNA;STOKVIS NORD AFRIQUE;11.09;10.72;11.09;10.72;2190.88;203;9;98572008.00
12/06/2024;SNA;STOKVIS NORD AFRIQUE;11.14;11.10;11.14;10.71;4989.37;460;7;102066165.00
11/06/2024;SNA;STOKVIS NORD AFRIQUE;10.99;11.10;11.10;10.99;45219.00;4090;5;102066165.00
10/06/2024;SNA;STOKVIS NORD AFRIQUE;11.00;10.99;11.00;10.70;9149.80;854;12;101054698.50
07/06/2024;SNA;STOKVIS NORD AFRIQUE;10.77;10.99;11.00;10.72;5838.25;542;7;101054698.50
06/06/2024;SNA;STOKVIS NORD AFRIQUE;11.06;11.02;11.06;10.77;37087.39;3441;11;101330553.00
05/06/2024;SNA;STOKVIS NORD AFRIQUE;11.07;10.95;11.10;10.85;14948.81;1375;10;100686892.50
04/06/2024;SNA;STOKVIS NORD AFRIQUE;11.09;10.80;11.09;10.80;693.30;63;5;99307620.00
03/06/2024;SNA;STOKVIS NORD AFRIQUE;11.09;10.78;11.09;10.76;4531.80;420;8;99123717.00
31/05/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.00;11.00;11.00;11022.00;1002;5;101146650.00
30/05/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.17;11.20;11.00;779.60;70;6;102709825.50
29/05/2024;SNA;STOKVIS NORD AFRIQUE;10.74;11.00;11.18;10.73;2548.33;232;9;101146650.00
28/05/2024;SNA;STOKVIS NORD AFRIQUE;11.18;11.19;11.19;11.18;346.84;31;3;102893728.50
27/05/2024;SNA;STOKVIS NORD AFRIQUE;11.29;11.22;11.29;10.68;11243.86;1050;12;103169583.00
24/05/2024;SNA;STOKVIS NORD AFRIQUE;10.98;11.00;11.00;10.85;12339.92;1123;12;101146650.00
23/05/2024;SNA;STOKVIS NORD AFRIQUE;10.99;10.97;10.99;10.95;7543.48;688;5;100870795.50
22/05/2024;SNA;STOKVIS NORD AFRIQUE;10.99;10.99;10.99;10.85;1113.98;102;7;101054698.50
21/05/2024;SNA;STOKVIS NORD AFRIQUE;11.00;10.85;11.00;10.85;24178.87;2202;8;99767377.50
20/05/2024;SNA;STOKVIS NORD AFRIQUE;10.99;11.00;11.00;10.99;77531.18;7049;9;101146650.00
17/05/2024;SNA;STOKVIS NORD AFRIQUE;10.76;10.82;11.00;10.76;10821.18;1002;9;99491523.00
16/05/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.00;11.00;10.98;49909.74;4540;6;101146650.00
15/05/2024;SNA;STOKVIS NORD AFRIQUE;11.00;10.99;11.00;10.99;2857.50;260;3;101054698.50
14/05/2024;SNA;STOKVIS NORD AFRIQUE;10.99;10.99;11.00;10.81;47825.58;4389;19;101054698.50
13/05/2024;SNA;STOKVIS NORD AFRIQUE;10.75;11.00;11.00;10.74;24389.26;2246;17;101146650.00
10/05/2024;SNA;STOKVIS NORD AFRIQUE;10.71;11.00;11.00;10.71;56675.77;5191;16;101146650.00
09/05/2024;SNA;STOKVIS NORD AFRIQUE;10.86;11.20;11.32;10.86;1800.99;161;11;102985680.00
08/05/2024;SNA;STOKVIS NORD AFRIQUE;11.39;11.27;11.39;10.76;9194.51;824;16;103629340.50
07/05/2024;SNA;STOKVIS NORD AFRIQUE;10.75;10.74;10.75;10.73;11425.40;1064;10;98755911.00
06/05/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.00;11.00;11.00;3014.00;274;13;101146650.00
03/05/2024;SNA;STOKVIS NORD AFRIQUE;11.13;11.13;11.39;11.13;11634.48;1026;6;102342019.50
02/05/2024;SNA;STOKVIS NORD AFRIQUE;10.81;11.15;11.16;10.81;6052.86;543;9;102525922.50
30/04/2024;SNA;STOKVIS NORD AFRIQUE;11.16;11.16;11.34;11.16;119193.38;10679;12;102617874.00
29/04/2024;SNA;STOKVIS NORD AFRIQUE;11.38;11.16;11.38;11.16;65601.86;5819;18;102617874.00
26/04/2024;SNA;STOKVIS NORD AFRIQUE;11.16;11.00;11.19;11.00;30649.63;2782;13;101146650.00
25/04/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.16;11.20;11.00;21611.47;1950;13;102617874.00
24/04/2024;SNA;STOKVIS NORD AFRIQUE;11.40;11.29;11.40;10.89;10278.37;936;10;103813243.50
23/04/2024;SNA;STOKVIS NORD AFRIQUE;11.00;11.00;11.39;10.80;52946.70;4813;22;101146650.00
22/04/2024;SNA;STOKVIS NORD AFRIQUE;11.69;11.12;11.69;11.11;98734.98;8584;25;102250068.00
19/04/2024;SNA;STOKVIS NORD AFRIQUE;11.69;11.68;11.69;11.17;85720.35;7453;37;107399352.00
18/04/2024;SNA;STOKVIS NORD AFRIQUE;11.20;11.69;11.98;10.90;228348.88;19994;68;107491303.50
17/04/2024;SNA;STOKVIS NORD AFRIQUE;11.38;11.00;11.40;10.90;207992.15;18753;34;101146650.00
16/04/2024;SNA;STOKVIS NORD AFRIQUE;10.31;11.38;11.40;10.31;351099.10;32524;90;104640807.00
15/04/2024;SNA;STOKVIS NORD AFRIQUE;10.70;10.50;10.70;10.25;28713.38;2711;24;96549075.00
09/04/2024;SNA;STOKVIS NORD AFRIQUE;10.30;10.49;10.50;10.07;40315.27;3949;41;96457123.50
08/04/2024;SNA;STOKVIS NORD AFRIQUE;10.60;10.60;10.60;10.32;7823.41;744;10;97468590.00
05/04/2024;SNA;STOKVIS NORD AFRIQUE;10.64;10.62;10.64;10.34;4009.88;383;14;97652493.00
04/04/2024;SNA;STOKVIS NORD AFRIQUE;10.32;10.50;10.50;10.32;11607.64;1106;12;96549075.00
03/04/2024;SNA;STOKVIS NORD AFRIQUE;10.64;10.32;10.64;10.32;27099.92;2625;9;94893948.00
02/04/2024;SNA;STOKVIS NORD AFRIQUE;10.70;10.31;10.70;10.31;3268.08;309;5;94801996.50
01/04/2024;SNA;STOKVIS NORD AFRIQUE;10.31;10.30;10.31;10.30;36058.01;3500;11;94710045.00
29/03/2024;SNA;STOKVIS NORD AFRIQUE;10.31;10.31;10.32;10.30;13437.37;1304;17;94801996.50
28/03/2024;SNA;STOKVIS NORD AFRIQUE;10.70;10.28;10.70;10.25;36662.57;3502;14;94526142.00
27/03/2024;SNA;STOKVIS NORD AFRIQUE;10.69;10.70;10.70;10.68;651.61;61;7;98388105.00
26/03/2024;SNA;STOKVIS NORD AFRIQUE;10.50;10.71;10.87;10.50;33370.57;3143;24;98480056.50
25/03/2024;SNA;STOKVIS NORD AFRIQUE;10.31;10.25;10.52;10.25;4469.31;434;11;94250287.50
22/03/2024;SNA;STOKVIS NORD AFRIQUE;10.50;10.48;10.52;10.48;24408.58;2325;16;96365172.00
21/03/2024;SNA;STOKVIS NORD AFRIQUE;10.75;10.49;10.75;10.49;5416.10;506;8;96457123.50
20/03/2024;SNA;STOKVIS NORD AFRIQUE;10.65;10.80;10.82;10.65;112575.13;10435;19;99307620.00
19/03/2024;SNA;STOKVIS NORD AFRIQUE;10.50;10.23;10.50;10.20;26863.00;2570;21;94066384.50
18/03/2024;SNA;STOKVIS NORD AFRIQUE;10.60;10.55;10.75;10.55;8155.20;770;11;97008832.50
15/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.51;10.78;10.51;1270.27;119;5;96641026.50
14/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.78;10.78;10.78;10.78;1;1;99123717.00
13/03/2024;SNA;STOKVIS NORD AFRIQUE;10.51;10.50;10.51;10.50;5470.82;521;4;96549075.00
12/03/2024;SNA;STOKVIS NORD AFRIQUE;10.52;10.52;10.78;10.52;11123.40;1033;8;96732978.00
11/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.51;10.78;10.50;11832.25;1126;13;96641026.50
08/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.51;10.78;10.51;14872.42;1406;18;96641026.50
07/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.70;10.78;10.70;762.18;71;4;98388105.00
06/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.78;10.78;10.78;1617.00;150;4;99123717.00
05/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.57;10.78;10.56;11454.98;1081;10;97192735.50
04/03/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.60;10.78;10.60;27365.82;2562;19;97468590.00
01/03/2024;SNA;STOKVIS NORD AFRIQUE;10.65;10.61;10.74;10.61;9756.98;918;9;97560541.50
29/02/2024;SNA;STOKVIS NORD AFRIQUE;10.66;10.59;10.66;10.57;15909.70;1502;9;97376638.50
28/02/2024;SNA;STOKVIS NORD AFRIQUE;10.75;10.65;10.75;10.65;1226.04;115;4;97928347.50
27/02/2024;SNA;STOKVIS NORD AFRIQUE;10.78;10.72;10.78;10.60;31125.88;2899;14;98572008.00
26/02/2024;SNA;STOKVIS NORD AFRIQUE;10.93;10.65;10.93;10.65;18436.86;1728;20;97928347.50
23/02/2024;SNA;STOKVIS NORD AFRIQUE;10.93;10.67;10.93;10.67;37370.85;3474;19;98112250.50
22/02/2024;SNA;STOKVIS NORD AFRIQUE;10.94;10.75;10.94;10.66;2059.66;192;6;98847862.50
21/02/2024;SNA;STOKVIS NORD AFRIQUE;10.94;10.71;10.94;10.64;2102.52;197;9;98480056.50
20/02/2024;SNA;STOKVIS NORD AFRIQUE;10.90;10.88;10.90;10.64;8440.68;789;16;100043232.00
19/02/2024;SNA;STOKVIS NORD AFRIQUE;10.64;10.90;10.96;10.56;43792.53;4073;20;100227135.00
16/02/2024;SNA;STOKVIS NORD AFRIQUE;10.71;10.61;10.95;10.61;11985.44;1120;12;97560541.50
15/02/2024;SNA;STOKVIS NORD AFRIQUE;10.80;10.71;10.99;10.71;14797.46;1366;18;98480056.50
14/02/2024;SNA;STOKVIS NORD AFRIQUE;10.80;10.66;11.00;10.66;3131.81;289;17;98020299.00
13/02/2024;SNA;STOKVIS NORD AFRIQUE;10.64;10.85;10.90;10.64;17559.42;1622;15;99767377.50
12/02/2024;SNA;STOKVIS NORD AFRIQUE;10.61;10.63;10.90;10.61;12641.01;1165;16;97744444.50
09/02/2024;SNA;STOKVIS NORD AFRIQUE;10.95;10.89;10.95;10.55;51327.81;4851;14;100135183.50
08/02/2024;SNA;STOKVIS NORD AFRIQUE;10.87;10.65;10.99;10.55;57647.80;5418;16;97928347.50
07/02/2024;SNA;STOKVIS NORD AFRIQUE;10.99;10.87;10.99;10.58;4698.35;438;13;99951280.50
06/02/2024;SNA;STOKVIS NORD AFRIQUE;10.80;11.00;11.00;10.55;18030.65;1644;20;101146650.00
05/02/2024;SNA;STOKVIS NORD AFRIQUE;10.52;11.00;11.00;10.52;13731.90;1252;13;101146650.00
02/02/2024;SNA;STOKVIS NORD AFRIQUE;10.82;10.99;11.00;10.80;60660.39;5560;21;101054698.50
01/02/2024;SNA;STOKVIS NORD AFRIQUE;10.80;10.80;10.80;10.80;24418.80;2261;9;99307620.00
31/01/2024;SNA;STOKVIS NORD AFRIQUE;10.84;10.79;10.84;10.34;429785.89;40860;24;99215668.50
30/01/2024;SNA;STOKVIS NORD AFRIQUE;10.57;10.31;10.85;10.31;37096.33;3530;33;94801996.50
29/01/2024;SNA;STOKVIS NORD AFRIQUE;10.90;10.55;10.90;10.55;2259.52;209;14;97008832.50
26/01/2024;SNA;STOKVIS NORD AFRIQUE;10.84;10.84;10.84;10.65;2506.84;233;11;99675426.00
25/01/2024;SNA;STOKVIS NORD AFRIQUE;10.63;10.85;10.85;10.63;128.80;12;5;99767377.50
24/01/2024;SNA;STOKVIS NORD AFRIQUE;10.86;10.80;10.90;10.61;53233.28;4914;15;99307620.00
23/01/2024;SNA;STOKVIS NORD AFRIQUE;10.87;10.87;10.87;10.87;2413.14;222;3;99951280.50
22/01/2024;SNA;STOKVIS NORD AFRIQUE;10.61;10.70;10.88;10.61;3911.40;365;7;98388105.00
19/01/2024;SNA;STOKVIS NORD AFRIQUE;10.57;10.90;10.92;10.57;3716.40;341;9;100227135.00
18/01/2024;SNA;STOKVIS NORD AFRIQUE;10.98;10.94;10.98;10.50;53759.82;5051;23;100594941.00
17/01/2024;SNA;STOKVIS NORD AFRIQUE;10.80;10.95;10.95;10.80;617.10;57;5;100686892.50
16/01/2024;SNA;STOKVIS NORD AFRIQUE;10.80;10.80;10.98;10.80;1215.39;112;5;99307620.00
15/01/2024;SNA;STOKVIS NORD AFRIQUE;11.00;10.73;11.00;10.72;1211.39;111;9;98663959.50
12/01/2024;SNA;STOKVIS NORD AFRIQUE;10.69;10.95;10.97;10.69;8685.31;800;5;100686892.50
10/01/2024;SNA;STOKVIS NORD AFRIQUE;10.80;10.95;10.95;10.80;972.45;90;3;100686892.50
09/01/2024;SNA;STOKVIS NORD AFRIQUE;10.80;10.90;10.97;10.80;13712.19;1269;13;100227135.00
08/01/2024;SNA;STOKVIS NORD AFRIQUE;11.09;10.99;11.09;10.70;7346.08;685;13;101054698.50
05/01/2024;SNA;STOKVIS NORD AFRIQUE;10.99;11.00;11.00;10.69;38167.40;3540;20;101146650.00
04/01/2024;SNA;STOKVIS NORD AFRIQUE;10.68;10.67;10.69;10.67;12485.21;1169;10;98112250.50
03/01/2024;SNA;STOKVIS NORD AFRIQUE;11.09;11.08;11.10;10.67;239.79;22;6;101882262.00
02/01/2024;SNA;STOKVIS NORD AFRIQUE;10.66;10.96;11.14;10.66;11676.93;1054;6;100778844.00
29/12/2023;SNA;STOKVIS NORD AFRIQUE;10.90;10.90;10.90;10.61;2363.70;222;6;100227135.00
28/12/2023;SNA;STOKVIS NORD AFRIQUE;10.95;10.95;10.95;10.95;700.80;64;4;100686892.50
27/12/2023;SNA;STOKVIS NORD AFRIQUE;10.95;10.95;10.95;10.95;1401.60;128;6;100686892.50
26/12/2023;SNA;STOKVIS NORD AFRIQUE;10.95;10.94;10.95;10.68;40239.90;3750;13;100594941.00
25/12/2023;SNA;STOKVIS NORD AFRIQUE;11.00;10.98;11.00;10.98;10635.70;967;9;100962747.00
22/12/2023;SNA;STOKVIS NORD AFRIQUE;11.00;10.71;11.00;10.71;2905.78;265;9;98480056.50
21/12/2023;SNA;STOKVIS NORD AFRIQUE;10.54;11.00;11.04;10.54;13465.86;1259;13;101146650.00
20/12/2023;SNA;STOKVIS NORD AFRIQUE;11.01;11.04;11.04;11.00;7330.76;665;7;101514456.00
19/12/2023;SNA;STOKVIS NORD AFRIQUE;10.65;11.01;11.05;10.65;653.31;60;7;101238601.50
18/12/2023;SNA;STOKVIS NORD AFRIQUE;11.04;11.08;11.08;11.04;1248.41;113;6;101882262.00
15/12/2023;SNA;STOKVIS NORD AFRIQUE;11.07;11.07;11.07;11.07;11.07;1;1;101790310.50
14/12/2023;SNA;STOKVIS NORD AFRIQUE;11.05;10.99;11.05;10.99;33.03;3;2;101054698.50
13/12/2023;SNA;STOKVIS NORD AFRIQUE;11.10;10.60;11.10;10.60;7947.37;740;16;97468590.00
12/12/2023;SNA;STOKVIS NORD AFRIQUE;11.20;10.85;11.20;10.85;16482.55;1517;16;99767377.50
11/12/2023;SNA;STOKVIS NORD AFRIQUE;11.10;11.00;11.10;10.90;2268.27;208;5;101146650.00
08/12/2023;SNA;STOKVIS NORD AFRIQUE;11.20;10.90;11.20;10.87;5917.65;529;8;100227135.00
07/12/2023;SNA;STOKVIS NORD AFRIQUE;11.09;11.10;11.10;11.09;299.45;27;3;102066165.00
06/12/2023;SNA;STOKVIS NORD AFRIQUE;11.15;10.93;11.15;10.93;240.85;22;5;100502989.50
05/12/2023;SNA;STOKVIS NORD AFRIQUE;11.00;11.10;11.10;11.00;7788.80;708;8;102066165.00
04/12/2023;SNA;STOKVIS NORD AFRIQUE;11.17;11.00;11.17;11.00;1726.36;156;6;101146650.00
01/12/2023;SNA;STOKVIS NORD AFRIQUE;10.90;10.90;10.90;10.90;41583.50;3815;6;100227135.00
30/11/2023;SNA;STOKVIS NORD AFRIQUE;10.86;11.10;11.10;10.86;7811.16;706;7;102066165.00
29/11/2023;SNA;STOKVIS NORD AFRIQUE;11.20;10.91;11.29;10.91;2349.42;212;8;100319086.50
28/11/2023;SNA;STOKVIS NORD AFRIQUE;11.27;11.20;11.27;11.20;2573.76;229;5;102985680.00
