Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
30/06/2026;CMG;CMGP GROUP;352.80;342.00;352.80;332.50;976901.75;2871;73;5814307800.00
29/06/2026;CMG;CMGP GROUP;341.00;341.30;349.95;341.00;227059.45;665;21;5802407170.00
26/06/2026;CMG;CMGP GROUP;340.00;353.00;353.00;337.25;2634428.55;7480;56;6001317700.00
25/06/2026;CMG;CMGP GROUP;340.00;344.00;344.00;335.30;412607.50;1203;25;5848309600.00
24/06/2026;CMG;CMGP GROUP;340.00;340.00;340.10;335.05;751210.55;2214;86;5780306000.00
23/06/2026;CMG;CMGP GROUP;353.00;345.00;353.00;344.05;739619.85;2143;38;5865310500.00
22/06/2026;CMG;CMGP GROUP;355.00;345.20;355.00;341.00;80631.70;232;26;5868710680.00
19/06/2026;CMG;CMGP GROUP;345.10;355.00;355.00;340.00;743100.45;2115;54;6035319500.00
18/06/2026;CMG;CMGP GROUP;353.00;350.15;355.00;350.15;1151809.25;3265;64;5952865135.00
16/06/2026;CMG;CMGP GROUP;355.90;357.90;357.90;350.00;1381380.90;3887;45;6084622110.00
15/06/2026;CMG;CMGP GROUP;348.00;355.00;360.00;348.00;3545973.05;10007;48;6035319500.00
12/06/2026;CMG;CMGP GROUP;340.00;335.00;344.00;334.05;1550892.40;4616;69;5695301500.00
11/06/2026;CMG;CMGP GROUP;340.00;334.00;342.00;331.00;1155792.30;3452;136;5678300600.00
10/06/2026;CMG;CMGP GROUP;343.60;340.00;348.00;339.10;6157814.10;18048;177;5780306000.00
09/06/2026;CMG;CMGP GROUP;345.70;351.00;351.90;345.00;380795.25;1092;51;5967315900.00
